product_name,size_raw,price_raw,color,rating_score,count_rate,sold_count,first_comment,short_description,product_url,image_url,price_list,product_type
Cần Câu Máy Ngang Shimano Zodias,c72mh-5 | 164l-bfs-2-1m93 | 166ml-2-1m98 | 166m-2-1m98 | 168l-bfs-2-2m03 | 170m-2m13 | 176m-2-2m29 | c610m-5 | 1610m-2-2m08 | 1610mh-2-2m08 | 1710m-2-2m39,2950000 | 3200000 | 3300000 | 3350000 | 3450000 | 3550000,,5.0,4.0,106,Minh Người đánh giá đã mua hàng,"Cần câu máy ngang Shimano Zodias phiên bản mới diện mạo mới. Phiên bản cần câu lure được mong chờ nhất của Shimano hiện nay.
X Hi-Power  
Pat: CI4+  
Family Type : BASS
Construction : HI-POWER X
Guides : Fuji K Alconite / Sic Tip . Bản Zodias Shimano sử dụng khoen Fuji Stainless K Alconite  / Sic Tip (đầu bu SiC)
164L BFS-2 – Dài 1.98m – Trọng lượng 92g – Tải mồi 4 ~ 12g – Dây 6 ~ 12lb – Giá bán 3300k
168L BFS-2 – Dài 2.03m – Trọng lượng 100g – Tải mồi 4 ~ 12g – Dây 6 ~ 12lb – Giá bán 3300k
166ML-2 – Dài 1.98m – Trọng lượng 100g – Tải mồi 5 ~ 15g – Dây 7 ~ 14lb – Giá bán 3200k
166M-2 – Dài 1.98m – Trọng lượng 102g – Tải mồi 7 ~ 21g – Dây 8 ~ 16lb – Giá bán 3250k
1610M-2 – Dài 2.08m – Trọng lượng 107g – Tải mồi 7 ~ 21g – Dây 8 ~ 16lb – Giá bán 3400k => Giá sale chỉ còn 2.950.000 đ
1610MH-2 – Dài 2.08m – Trọng lượng 110g – Tải mồi 10 ~ 30g – Dây 10 ~ 20lb – Giá bán 3450k
170M-2 – Dài 2.13m – Trọng lượng 120g – Tải mồi 7 ~ 28g – Dây 8 ~ 20lb  – Giá bán 3400k => Giá sale chỉ còn 3.200.000 đ
176M-2 – Dài 2.29m – Trọng lượng 125g – Tải mồi 7 ~ 21g – Dây 8 ~ 16lb  – Giá bán 3400k
172H-2 – Dài 2.18m – Trọng lượng 130g – Tải mồi 12 ~ 42g – Dây 12 ~ 25lb  – Giá bán 3400k
1710M-2 – Dài 2.39m – Trọng lượng 132g – Tải mồi 7 ~ 21g – Dây 8 ~ 16lb  – Giá bán 3450k
Phiên bản 5 khúc (ra mắt 2021):
C610M-5 – Dài 2.08m – Trọng lượng: 120g – Rút gọn: 46.1 cm – Tải mồi: 7 ~ 21g – Tải dây: 8 ~ 16lb – Giá bán: 3550k
C72MH-5 – Dài 2.18m – Trọng lượng: 132g – Rút gọn: 48.1 cm – Tải mồi: 10 ~ 30g – Tải dây: 10 ~ 20lb – Giá bán: 3550k
Xem các phiên bản cần máy đứng Tại Đây",https://vuadocau.com/shimano-zodias-2020/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,"[2950000, 3200000, 3300000, 3350000, 3450000, 3550000]",can_cau_may
Set 2 Bộ Lancer Bom Mè Cao Cấp,nan,60000,,0.0,,86,,"Lưỡi câu lăng xê mè gồm 2 bộ lưỡi kèm theo phụ kiện đầy đủ chỉ về là câu được luôn, thích hợp câu lancer nổi.
–  6 lưỡi/1 bom 
–  Bom có độ chì bên trong
–  2 Phao câu lancer nổi",https://vuadocau.com/set-2-bo-lancer-bom-me-cao-cap/,https://vuadocau.com/wp-content/uploads/2023/08/luoi-lancer-buoc-san-36.jpg,[60000],khac
Cần Câu Đứng Shimano Poison Adrena,276m-2-2m29,6900000,,0.0,,83,,"Cần câu máy ngang Poison Adrena là thành quả hoàn hảo của sự hợp tác của 2 công ty đồ câu hàng đầu thế giới là Shimano và Jackall. Mẫu cần câu lure phân khúc cao cấp được rất nhiều lời khen ngợi từ các cần thủ chuyên nghiệp.
– 276M/2 – Chiều dài: 2m29 – Trọng lượng: 102g – Tải mồi 5 – 15g – Pe Max: 1.5 – Action: RF – Giá bán 6700k",https://vuadocau.com/shimano-poison-adrena-spiningrod/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,[6900000],khac
Túi Đựng Đồ Câu Lure LEO GP,nan,375000,GP-1 ~ GP-8,0.0,,45,,"LEO GP là túi đeo chéo được thiết kế chuyên dụng cho câu lure rất tiện lợi cho các cần thủ. Với thiết kế thông mình đủ chỗ cho hộp mồi, ngăn đựng máy, chai nước và các vật dụng cần thiết. 
Thông số:
Kích thước: 40 x 17 x 20 cm",https://vuadocau.com/tui-dung-do-cau-lure-leo-gp/,https://vuadocau.com/wp-content/uploads/2021/07/Quang-My-Ly-7h-300x300.jpg,[375000],moi_cau
Daiwa Steez Racing Design,661mxb-st | rd-681m-mlfb | rd-701mh-hfb | rd-701mh-hxb-st | rd-6101mlfb | rd-7011hrb,21350000 | 21550000 | 21950000 | 22650000,,0.0,,83,,"Cần câu lure Daiwa Steez Racing Design một phiên bản đẳng cấp nhất của thương hiệu Daiwa. Sở hữu những công nghệ mới nhất và tuyệt vời nhất, đây là một trong những mẫu cần lure mà nhiều cần thủ khao khát sở hữu. 
Xem giới thiệu về sản phẩm tại Website của Daiwa: Bấm vào đây
Shop không có hàng sẵn, nhận đặt hàng cho các cần thủ với giá đẹp nhất thị trường. Hàng về sau 20 ngày kể từ ngày đặt hàng.
661MXB-ST – 1 Khúc – Dài:1m98 – Nặng: ??? – Tải mồi: 5-21g – Line: 8-16lb – Oder: 22.650.000
6101ML+FB – 1 Khúc – Dài: 2m08 – Nặng: 89g – Tải mồi: 3,5-18g – Line: 8-14lb – Oder: 21.550.000
681M/MLFB – 1 Khúc – Dài: 2m03 – Nặng: 96g – Tải mồi: 3,5-18g – Line: 8-14lb – Oder: 21.350.000
7011HRB – 2 Khúc – Dài: 2m16 – Rút gọn: 188cm – Nặng: 114g – Tải mồi: 11-42g – Line: 12-25lb – Oder: 21.550.000
701MH/HFB – 2 Khúc – Dài: 2m13 – Rút gọn: 185cm – Nặng: 102g – Tải mồi: 7-42g – Line: 10-25lb – Oder: 22.250.000
701MH/HXB-ST – 2 Khúc – Dài: 2m13 – Rút gọn: 185cm – Nặng: 103g – Tải mồi: 7-42g – Line: 10-25lb – Oder: 21.550.000
Phiên bản 661MXB-ST và 701MH/HXB-ST ra mắt năm 2020, các phiên bản còn lại ra mắt năm 2018",https://vuadocau.com/daiwa-steez-racing-design/,https://vuadocau.com/wp-content/uploads/2020/10/Daiwa-Steez-Racing-Design-1-300x300.jpg,"[21350000, 21550000, 21950000, 22650000]",khac
Dây Dù Câu Lure Siglon PE X8 150M,nan,550000,,0.0,,34,,"Dây dù câu cá Siglon PE X8 Multicolor của hãng Sunline của Nhật Bản.
Size: #1.5 (0,209mm) – Chịu tải 11kg – 150m – Multicolor (5 màu ) 
Dòng PE này là một sản phẩm hoàn toàn mới được Sunline phát triển cho người hâm mộ và khách hàng quốc tế của họ. Đây là dây bện mạnh mẽ, có thể áp dụng cho tất cả các loại kỹ thuật đánh bắt cá bằng cách đạt được độ căng cao cả tuyến tính và nút thắt. Dây dai, mịn và không xờn. Hình dạng tròn nổi bật hơn bao giờ hết là một tính năng quan trọng khác mang đến cho bạn độ trơn và độ hoàn hảo tuyệt vời. Do sự mượt mà của nó, hoạt động trở nên rất dễ dàng và thú vị. Với nó, Sunline nhằm mục đích cung cấp cho mọi người câu cá niềm vui và sự hài lòng từ việc câu cá.
● Dây câu PE nhỏ gọn & có trình độ cao
● Sức mạnh tuyệt vời 
● Khả năng chống mài mòn cao và độ bền cao
● Độ trơn và độ đàn hồi vượt trội
● Hoạt động dễ dàng",https://vuadocau.com/day-du-cau-lure-siglon-pe-x8-multicolor/,https://vuadocau.com/wp-content/uploads/2021/07/Quang-My-Ly-7h-300x300.jpg,[550000],moi_cau
Cần Lure Máy Ngang Daiwa Infeet,602mhb-1m8 | 672mhb-2m01,1650000 | 1700000,,5.0,2.0,130,Khánh Người đánh giá đã mua hàng,"Cần câu lure máy ngang Daiwa Infeet của thương hiệu đồ câu Daiwa danh tiếng. Được trang bị nhiều công nghệ mới nhất của Daiwa, cần carbon có độ nảy cực tốt kèm khoen Fuji FaZLite thích hợp câu lure cá lóc và nhiều loại cá khác. 
Thông số:
602MHB: Chiều dài: 1m8 – Trọng lượng: 138gr – Tải mồi: 7-21gr – Tải dây: 8-20lb – Giá bán: 1.650.000đ
672MHB: Chiều dài: 2m01 – Trọng lượng: 140gr – Tải mồi: 7-21gr – Tải dây: 8-20lb – Giá bán: 1.700.000đ",https://vuadocau.com/casting-daiwa-infeet-2020/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,"[1650000, 1700000]",moi_cau
Mồi Câu Cá Trôi B18 – Mồi Câu Bá Vương,nan,45000,,0.0,,349,,"Mồi Câu Cá Trôi B18 từ thương hiệu mồi câu Bá Vương rất hiệu quả cho câu cá trôi bằng hình thức câu đơn, cầu lancer. Sản phẩm đang rất hot và nhận được nhiều phản hồi tích cực từ đông đảo cần thủ.
Khối Lượng Tịnh: 300g
Thành phần: Ngũ cốc và hương liệu tự nhiên
Hướng dẫn trộn mồi câu đài:
Mồi xả: Trộn theo tỷ lệ 3 phần mồi với một phần nước đảo đều tay cho mồi tơi xốp sau đó xả mồi tạo ổ câu.
Mồi vê: Lấy một phần mồi xả cho thêm nước đảo đều cho mồi mềm và kết dính vừa đủ để vê thành cục mồi phù hợp. Có thể phối hợp trộn thêm hương liệu và loại mồi khác theo ý muốn.
Hướng dẫn trộn mồi câu lục đầu cần:
Trộn tỷ lệ 2 phần mồi với 1 phần nước đảo đều tay nắm chặt thành một cục xả ổ tạo điểm câu, dùng một phần mồi xả thêm nước bóp đẻo để vê link.
 Hương liệu Vua Đồ Câu đề xuất cho bạn:  Tình mùi dụ cá B52 Bá Vương",https://vuadocau.com/moi-cau-ca-troi-b18-moi-cau-ba-vuong/,https://vuadocau.com/wp-content/uploads/2023/10/tinh-chat-khoai-lang.jpg,[45000],moi_cau
Mồi Mềm Câu Cá Lóc Kalima,mau-xam | mau-do | mau-xanh,35000,Màu Đỏ | Màu Xám | Màu Xanh,0.0,,102,,"Mồi mềm câu cá lóc Kalima là một trong những con mồi mềm móc sẵn lưỡi câu hiệu quả nhất tại Vua Đồ Câu.
Thông số:
–  Trọng lượng: 8
–  Chiều dài: 6cm
–  Lưỡi Jig head + lưỡi tripble #8
–  Lặn sâu 0,8 – 1,2m phù hợp đánh ven bờ hoặc địa hình nước cạn.",https://vuadocau.com/moi-mem-cau-ca-loc-kalima/,https://vuadocau.com/wp-content/uploads/2025/08/moi-tom-mem-ft07-04.jpg,[35000],moi_cau
Bắn Cao Su CR7,nan,235000,,0.0,,100,,"Mẫu bắn cao su được yêu thích nhất hiện nay với khả năng bắn chính xác cực cao, chất liệu thép 304 bền vĩnh cửu.
Phí vận chuyển 25.000 toàn quốc
Model: CR7
Chất liệu: Thép không gỉ
Quà tặng: 2 Bộ dây, 1 túi bi 8li
Xem thêm nhiều mẫu khác Tại Đây",https://vuadocau.com/ban-cao-su-cr7/,https://vuadocau.com/wp-content/uploads/2021/07/Quang-My-Ly-7h-300x300.jpg,[235000],khac
Máy Câu Daiwa PT 100,100h-tay-phai | 100hl-tay-trai,2060000,,5.0,3.0,31,Trần Quốc Toàn Người đánh giá đã mua hàng,"Máy câu Daiwa PT 100 phiên bản máy câu ngang giá rẻ được ưa chuộng bởi sự bền bỉ và mạnh mẽ. Rất thích hợp cho các cần thủ mới bắt đầu trải nghiệm câu lure máy ngang.
Thông số: 
PT100H: Tay phải | Gear ratio: 7.3:1 | Trọng lượng: 205g | Max drag: 6kg | Vòng bi: 9 | Tốc độ thu dây: 73cm
PT100H: Tay trái | Gear ratio: 7.3:1 | Trọng lượng: 205g | Max drag: 6kg | Vòng bi: 9 | Tốc độ thu dây: 73cm",https://vuadocau.com/may-cau-daiwa-pt-100/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,[2060000],khac
Mồi Câu Cá Diếc GUF Gấu,nan,20000,,0.0,,146,,"Mồi Câu Cá Diếc GUF Gấu với thành phần hồng trùng, bột tôm, ngũ cốc, chất béo, protein và chất dẫn dụ cá…là sản phẩm được nghiên cứu và sản xuất  từ thành phần tự nhiên, an toàn với môi trường, theo dây chuyển sản xuất chuyên nghiệp thích hợp với các loại cá tự nhiên như diếc, chép…
Trọng lượng: 200g
Dạng bột",https://vuadocau.com/moi-cau-ca-diec-guf-gau/,https://vuadocau.com/wp-content/uploads/2025/11/chep-thi-dau.jpg,[20000],moi_cau
Ná Cao Su SR9 Cao Cấp,nan,255000,,0.0,,92,,"Ná cao su cao cấp hợp kim không gỉ đã hoàn thiện cực đẹp khả năng chính xác cao, ná Ma Vương thể hiện đẳng cấp của bạn.
Thông số: 
–  Dài 11,5cm, Rộng 8cm
–  Chất liệu: Ná được cắt bằng hợp kim nhôm nguyên khối không gỉ sét.
–  Thân và tay cầm được cuốn dù sinh tồn tạo cảm giác mạnh mẽ và cá tính. 
–  Thiết kế chuẩn xác và tinh tế giúp đạn đi xa và chính xác. 
Tặng kèm: 
–  2 thun cao su lực co giãn siêu mạnh ( Trị giá 20.000) 
–  Túi bi bắn ná đường kính 8mm (Trị giá 10.000) 
Giao hàng:
–  Giao hàng COD toàn quốc 3 – 4 ngày
–  Phí giao hàng từ 25000. 
Bảo hành: 
–  Đền 100% tiền nếu trong quá trình sử dụng có bất kỳ hỏng hóc nào phát sinh.",https://vuadocau.com/na-cao-su-sr9-cao-cap/,https://vuadocau.com/wp-content/uploads/2025/07/na-go-mun-beo-1.jpg,[255000],khac
Nhái Hơi Đi Chìm TNT F45S New Ver 2023,e | d | c | b | a,80000,e | d | c | b | a,0.0,,19,,"Nhái hơi đi chìm TNT F45S new ver 2023 phiên bản họa tiết đi chìm chuyên câu lóc, sộp, câu lure sông hồ suối.
Thương hiệu và sản phẩm đã được đông đảo anh em cần thủ trải nghiệm và đánh giá rất cao.
Thông tin sản phẩm
– Kích thước: 45mm
– Trọng lượng: 13gr
– Action: chìm",https://vuadocau.com/nhai-hoi-di-chim-tnt-f45s-new-ver-2023/,https://vuadocau.com/wp-content/uploads/2024/08/coc-1.jpg,[80000],khac
Cần Tay Săn Hàng Gama FX Lôi Phong,6m3 | 7m2 | 8m1,1500000 | 1750000 | 2000000,,4.67,6.0,77,Lại Ngọc Duy,"Cần Tay Săn Hàng Gama FX Lôi Phong là một sản phẩm nổi bật trong dòng cần câu tay của thương hiệu FX Discoverer (nhánh của Gama Seiko), được thiết kế dành cho các cần thủ chuyên nghiệp và bán chuyên, đặc biệt phù hợp với kỹ thuật câu săn hàng.
Thông tin giá bán:
Cần Tay Săn Hàng Gama FX Lôi Phong 6m3: 1.500.000đ
Cần Tay Săn Hàng Gama FX Lôi Phong 7m2: 1.750.000đ
Cần Tay Săn Hàng Gama FX Lôi Phong 8m1: 2.000.000đ",https://vuadocau.com/can-tay-gama-fx-san-hang-loi-phong/,https://vuadocau.com/wp-content/uploads/2025/11/vuong-quyen-th2.jpg,"[1500000, 1750000, 2000000]",khac
Dầu tra bạc đạn Green Plus Bionic dùng cho máy câu cá,nan,180000,,0.0,,177,,"Dầu bạc đạn (vòng bi) Bionic là sản phẩm của thương hiệu Bionic Thái Lan. Được đông đảo thợ sữa chữa máy câu và nhiều cần thủ chuyên nghiệp tin dùng để tra dầu cho vòng bi (bạc đạn) máy câu bởi chất lượng đã được khẳng định qua nhiều năm có mặt trên thị trường Việt Nam.
Thông số và cách dùng:
Dung tích: 10ml
Cách dùng: Tra vào bạc đạn (vòng bi) sau khi đã vệ sinh xong. Bạn nên sử dụng nước rửa bạc đạn Bionic để vệ sinh bạc đạn",https://vuadocau.com/dau-tra-bac-dan-gree-plus-bionic-dung-cho-may-cau-ca/,https://vuadocau.com/wp-content/uploads/2023/10/mo-daiwa-104-1.jpg,[180000],khac
Dây bảo hiểm câu đài [10m 15m 20m],10m | 15m | 20m,35000 | 45000 | 55000,,0.0,,570,,"Dây bảo hiểm cần câu đơn, cần tay chất liệu cao su siêu bền lực tải và co giãn tốt. Màu sắc sẽ được gửi ngẫu nhiên
Chiều dài: 10m, 15m, 20m",https://vuadocau.com/day-bao-hiem-cau-dai/,https://vuadocau.com/wp-content/uploads/2025/11/phao-cau-co-den-W-20.jpg,"[35000, 45000, 55000]",day_cuoc
Máy Câu Cá Daiwa Crossfire LT 4BS 2020,2500-xh | 3000-cxh,714000 | 820000,,0.0,,89,,"Máy Câu Cá Daiwa Crossfire LT 4BS – 2020 là một bản Crossfire LT  được thiết kế với màu bắt mắt cho lure nước ngọt, nước lợ. 
Thông số:
2500-XH: Ratio 6.2:1 | Trọng lượng: 255g | Drag: 10kg | Vòng bi: 3+1 | Thu dây: 87cm/ vòng | Chứa dây: (Pe#/m) 0.6/290 – 0.8/200 – 1.0/190 | Giá bán: 714.000đ
3000-CXH: Ratio 6.2:1 | Trọng lượng: 260g | Drag: 10kg | Vòng bi: 3 | Thu dây: 93cm/ vòng | Chứa dây: (Pe#/m) 1.0/200 – 1.2/190 – 1.5/170 | Giá bán: 820.000đ
3000-CXH: Ratio 6.2:1 |Trọng lượng: 260g | Drag:  10kg | Vòng bi :3+1 | Thu dây: 93cm/ vòng | Chứa dây: (pe#/m) 1.0/200 – 1.2/190 – 1.5/170",https://vuadocau.com/may-cau-ca-daiwa-crossfire-lt-4bs-2020/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,"[714000, 820000]",khac
Cần máy đứng Daiwa Over There Air,over-there-air-97m | 97m | 911m-mh,1990000 | 2075000 | 3210000,,5.0,3.0,29,Nguyễn Duy Trung Người đánh giá đã mua hàng,"Daiwa Over There Air là mẫu cần câu lure biển hoặc câu jig đang được nhiều cần thủ sử dụng trên toàn thế giới, sẽ là sự kết hợp hoàn hảo khi bạn sử dụng cùng với các mẫu máy câu kích thước từ 4000 – 6000.
Thông số: 
Daiwa Over There Air 97M : Chiều dài: 2m92 | Rút gọn: 150cm | Trọng lượng: 160g | Tải mồi: 10 – 45g | Tải dây: 0.8 – 2.0 | Carbon: 99% | Giá bán: 3.210.000đ
Daiwa Over There 97M : Chiều dài: 2m92 | Rút gọn: 150cm | Trọng lượng: 172g | Tải mồi: 10 – 45g | Tải Jig: 10 – 50gr | Tải dây: 0.8 – 2.0 | Carbon: 99% | Giá bán: 1.990.000đ
Daiwa Over There 911M/MH: Chiều dài: 3m02 | Rút gọn: 155cm | Trọng lượng: 175g | Tải mồi: 10 – 60g | | Tải Jig: 10 – 60gr | Tải dây: 1.0 – 2.5 | Carbon: 99% | Giá bán: 2.075.000đ
Ảnh sản phẩm là ảnh của phiên bản Over There Air, quý khách vui lòng liên hệ để xem ảnh của phiên bản Over There thường.",https://vuadocau.com/can-may-dung-daiwa-over-there-air/,https://vuadocau.com/wp-content/uploads/2025/08/can-cau-daiwa-lurenist.jpg,"[1990000, 2075000, 3210000]",khac
Hộp 5 sét phụ kiện làm trục câu đài V5,s-day-1-5-3-0 | 2s-day-1-0-2-0 | m-day-2-5-4-0 | l-day-3-5-6-0,65000,,0.0,,625,,"Hộp 5 sét phụ kiện làm trục câu đài V5 bao gồm tất cả các phụ kiện để làm thành 5 trục câu đài hoàn chỉnh.
Bao gồm:
– 5 tép hạt chặn 7 +  2 chất liệu silicon loại cao cấp. Độ đàn hồi, độ đồng tâm cực chuẩn, không làm xước dây trục
– 5 viên chì lõi bên trong độ mịn cực cao và chống mài mòn sau nhiều lần giật cá
– 5 Khóa số 9 hợp kim thép siêu chịu tải
– 5 Chân cắm phao siêu hút ngay cả khi bạn cắm chân phao siêu nhỏ
– 5 Gim trục
Hướng dẫn chọn size:
– 3S dùng cho dây #0.6 – #1.5
– 2S dùng cho dây #1.0 – #2.0
– S dùng cho dây #1.5 – #3.0
– M dùng cho dây #2.5 – #4.0
– L dùng cho dây #3.5 – #6.0",https://vuadocau.com/hop-5-set-phu-kien-lam-truc-cau-dai-v5/,https://vuadocau.com/wp-content/uploads/2025/11/phao-cau-co-den-W-20.jpg,[65000],khac
Máy Câu Đứng Shimano Ultegra,2500 | 2500hg | c3000hg | c5000xg,2600000 | 2950000,,5.0,2.0,33,Quang Tùng Người đánh giá đã mua hàng,"Máy câu đứng Shimano Ultegra là một mẫu máy câu đa dụng thích hợp làm máy câu lục, máy câu lure, máy câu cá tra, hay câu nước mặn bởi khả năng kháng mặn và sự mượt mà với độ bền cực cao.
Thông số: 
Ultegra 2500 – Vòng Tua : 5.0:1 – Vòng Bi : 5/1 – Trọng lượng : 240g – Sức Chứa Dây : Nylon 0.25/160m  – MAX Drag : 9kg – Thu Dây : 73cm – Giá bán: 2.600.000đ
Ultegra 2500HG – Vòng Tua : 6.0:1 – Vòng Bi : 5/1 – Trọng lượng : 240g – Sức Chứa Dây : Nylon 0.25/160m  – MAX Drag : 9kg – Thu Dây : 89cm – Giá bán: 2.600.000đ
Ultegra C3000HG – Vòng Tua : 6.0:1 – Vòng Bi : 5/1 – Trọng lượng : 240g – Sức Chứa Dây : Nylon 0.25/210m  – MAX Drag : 9kg – Thu Dây : 88cm – Giá bán: 2.600.000đ
Ultegra C5000XG – Vòng Tua : 6.2:1 – Vòng Bi : 5/1 – Trọng lượng : 285g – Sức Chứa Dây : PE #1.5- 370m, #2.0-320m, #3.0-190m  – MAX Drag : 11kg – Thu Dây : 105cm – Giá bán: 2.950.000đ
Kéo xuống dưới để xem thêm thông tin sản phẩm.",https://vuadocau.com/shimano-ultegra/,https://vuadocau.com/wp-content/uploads/2025/12/regal24-3000scxh.jpg,"[2600000, 2950000]",may_cau_dung
